,0
2802,-3
2803,-4
2804,-5
2805,-6
2806,-7
2807,-8
2808,-9
2809,-10
2810,-11
2811,-12
2812,-13
2813,-14
2814,-15
2815,-16
2816,-17
2817,-18
2818,-19
2819,-20
2820,-21
2821,-8
2822,-9
2823,-10
2824,-11
2825,-12
2826,-13
2827,-14
2828,-1
2829,-2
2830,-3
2831,-4
2832,-5
2833,-6
2834,-7
2835,-8
2836,-9
2837,-10
2838,-11
2839,-12
2840,-13
2841,-14
2842,-15
2843,-16
2844,-17
2845,-18
2846,-19
2847,-20
2848,-21
2849,-22
2850,-23
2851,-24
2852,-25
2853,-26
2854,-27
2855,-28
2856,-29
2857,-30
2858,-31
2859,-18
2860,-19
2861,-20
2862,-21
2863,-22
2864,-23
2865,-24
2866,-11
2867,-12
2868,-13
2869,-14
2870,-15
2871,-2
2872,-3
2873,-4
2874,9
2875,8
2876,7
2877,6
2878,5
2879,4
2880,3
2881,2
2882,1
2883,0
2884,-1
2885,12
2886,11
2887,10
2888,9
2889,8
2890,21
2891,20
2892,19
2893,18
2894,17
2895,16
2896,15
2897,28
2898,27
2899,26
2900,25
2901,24
2902,37
2903,36
2904,35
2905,34
2906,33
2907,32
2908,31
2909,30
2910,29
2911,28
2912,27
2913,26
2914,25
2915,24
2916,23
2917,22
2918,21
2919,20
2920,19
2921,18
2922,17
2923,16
2924,15
2925,14
2926,13
2927,12
2928,11
2929,10
2930,9
2931,8
2932,7
2933,6
2934,5
2935,4
2936,3
2937,2
2938,1
2939,0
2940,-1
2941,-2
2942,-3
2943,-4
2944,-5
2945,-6
2946,-7
2947,-8
2948,-9
2949,-10
2950,-11
2951,-12
2952,-13
2953,0
2954,-1
2955,-2
2956,-3
2957,-4
2958,-5
2959,-6
2960,-7
2961,-8
2962,5
2963,4
2964,3
2965,2
2966,1
2967,0
2968,-1
2969,-2
2970,-3
2971,-4
2972,-5
2973,-6
2974,-7
2975,-8
2976,-9
2977,-10
2978,-11
2979,-12
2980,-13
2981,-14
2982,-15
2983,-16
2984,-17
2985,-18
2986,-19
2987,-20
2988,-21
2989,-22
2990,-23
2991,-24
2992,-25
2993,-26
2994,-27
2995,-28
2996,-29
2997,-30
2998,-31
2999,-32
3000,-33
3001,-20
3002,-21
3003,-22
3004,-23
3005,-24
3006,-25
3007,-26
3008,-27
3009,-28
3010,-29
3011,-30
3012,-17
3013,-18
3014,-19
3015,-20
3016,-21
3017,-22
3018,-23
3019,-24
3020,-25
3021,-26
3022,-27
3023,-28
3024,-29
3025,-30
3026,-31
3027,-32
3028,-33
3029,-34
3030,-35
3031,-36
3032,-37
3033,-38
3034,-39
3035,-40
3036,-41
3037,-42
3038,-43
3039,-44
3040,-45
3041,-46
3042,-47
3043,-48
3044,-49
3045,-50
3046,-51
3047,-52
3048,-53
3049,-54
3050,-55
3051,-56
3052,-57
3053,-58
3054,-59
3055,-60
3056,-61
3057,-48
3058,-1
3059,-2
3060,-3
3061,-4
3062,-5
3063,-6
3064,-7
3065,-8
3066,5
3067,4
3068,3
3069,16
3070,15
3071,14
3072,13
3073,12
3074,25
3075,24
3076,23
3077,36
3078,35
3079,34
3080,47
3081,46
3082,45
3083,58
3084,57
3085,56
3086,69
3087,68
3088,67
3089,80
3090,79
3091,78
3092,91
3093,90
3094,89
3095,88
3096,87
3097,86
3098,85
3099,98
3100,97
3101,96
3102,95
3103,94
3104,93
3105,92
3106,91
3107,90
3108,103
3109,102
3110,101
3111,100
3112,99
3113,98
3114,97
3115,96
3116,95
3117,94
3118,93
3119,92
3120,91
3121,90
3122,89
3123,88
3124,87
3125,86
3126,85
3127,84
3128,83
3129,82
3130,81
3131,80
3132,79
3133,78
3134,77
3135,76
3136,75
3137,88
3138,87
3139,86
3140,85
3141,84
3142,83
3143,82
3144,95
3145,94
3146,93
3147,92
3148,91
3149,90
3150,89
3151,88
3152,87
3153,86
3154,85
3155,84
3156,83
3157,82
3158,81
3159,80
3160,79
3161,78
3162,77
3163,90
3164,89
3165,88
3166,87
3167,86
3168,85
3169,84
3170,97
3171,96
3172,95
3173,94
3174,93
3175,92
3176,91
3177,90
3178,89
3179,88
3180,87
3181,86
3182,85
3183,84
3184,83
3185,82
3186,81
3187,94
3188,93
3189,92
3190,91
3191,90
3192,89
3193,88
3194,87
3195,86
3196,99
3197,98
3198,97
3199,96
3200,95
3201,94
3202,93
3203,92
3204,91
3205,90
3206,89
3207,88
3208,87
3209,86
3210,85
3211,84
3212,83
3213,82
3214,81
3215,80
3216,79
3217,78
3218,77
3219,76
3220,75
3221,74
3222,73
3223,72
3224,71
3225,70
3226,69
3227,68
3228,67
3229,66
3230,65
3231,64
3232,63
3233,62
3234,61
3235,60
3236,59
3237,58
3238,57
3239,56
3240,55
3241,54
3242,53
3243,52
3244,51
3245,50
3246,49
3247,48
3248,47
3249,46
3250,45
3251,44
3252,43
3253,42
3254,41
3255,40
3256,39
3257,38
3258,37
3259,36
3260,35
3261,34
3262,33
3263,32
3264,31
3265,30
3266,29
3267,28
3268,27
3269,26
3270,25
3271,24
3272,23
3273,22
3274,21
3275,20
3276,19
3277,18
3278,17
3279,16
3280,15
3281,14
3282,13
3283,12
3284,11
3285,10
3286,9
3287,8
3288,7
3289,6
3290,5
3291,4
3292,3
3293,2
3294,1
3295,0
3296,-1
3297,-2
3298,-3
3299,-4
3300,-5
3301,-6
3302,-7
3303,-8
3304,-9
3305,-10
3306,-11
3307,-12
3308,-13
3309,-14
3310,-15
3311,-16
3312,-17
3313,-18
3314,-19
3315,-20
3316,-21
3317,-22
3318,-23
3319,-24
3320,-25
3321,-26
3322,-27
3323,-28
3324,-29
3325,-30
3326,-31
3327,-32
3328,-33
3329,-34
3330,-35
3331,-36
3332,-37
3333,-38
3334,-39
3335,-40
3336,-41
3337,-42
3338,-43
3339,-44
3340,-45
3341,-46
3342,-47
3343,-48
3344,-49
3345,-50
3346,-51
3347,-52
3348,-53
3349,-54
3350,-55
3351,-56
3352,-57
3353,-58
3354,-59
3355,-60
3356,-61
3357,-62
3358,-63
3359,-64
3360,-65
3361,-66
3362,-67
3363,-54
3364,-55
3365,-56
3366,-43
3367,-44
3368,-45
3369,-46
3370,-47
3371,-34
3372,-35
3373,-36
3374,-23
3375,-24
3376,-25
3377,-26
3378,-27
3379,-28
3380,-29
3381,-30
3382,-31
3383,-32
3384,-33
3385,-34
3386,-35
3387,-36
3388,-37
3389,-38
3390,-39
3391,-40
3392,-41
3393,-42
3394,-43
3395,-44
3396,-45
3397,-46
3398,-47
3399,-48
3400,-49
3401,-50
3402,-51
3403,-52
3404,-53
3405,-54
3406,-55
3407,-56
3408,-57
3409,-58
3410,-59
3411,-60
3412,-61
3413,-62
3414,-63
3415,-64
3416,-65
3417,-66
3418,-67
3419,-68
3420,-69
3421,-70
3422,-71
3423,-72
3424,-73
3425,-74
3426,-75
3427,-76
3428,-77
3429,-78
3430,-79
3431,-80
3432,-81
3433,-82
3434,-83
3435,-84
3436,-85
3437,-86
3438,-87
3439,-88
3440,-89
3441,-90
3442,-91
3443,-78
3444,-79
3445,-80
3446,-67
3447,-68
3448,-69
3449,-56
3450,-57
3451,-58
3452,-45
3453,-46
3454,-47
3455,-48
3456,-49
3457,-50
3458,-51
3459,-52
3460,-53
3461,-40
3462,-41
3463,-42
3464,-29
3465,-30
3466,-31
3467,-32
3468,-33
3469,-34
3470,-35
3471,-36
3472,-37
3473,-38
3474,-39
3475,-40
3476,-41
3477,-42
3478,-43
3479,-44
3480,-45
3481,-46
3482,-47
3483,-48
3484,-49
3485,-50
3486,-51
3487,-52
3488,-53
3489,-54
3490,-55
3491,-56
3492,-57
3493,-58
3494,-59
3495,-60
3496,-61
3497,-62
3498,-63
3499,-64
3500,-65
3501,-66
3502,-67
3503,-68
3504,-69
3505,-70
3506,-71
3507,-72
3508,-73
3509,-74
3510,-75
3511,-76
3512,-77
3513,-78
3514,-79
3515,-80
3516,-81
3517,-82
3518,-83
3519,-84
3520,-85
3521,-86
3522,-87
3523,-88
3524,-89
3525,-90
3526,-91
3527,-92
3528,-93
3529,-94
3530,-95
3531,-96
3532,-97
3533,-98
3534,-99
3535,-100
3536,-101
3537,-102
3538,-103
3539,-104
3540,-105
3541,-106
3542,-107
3543,-108
3544,-109
3545,-110
3546,-111
3547,-112
3548,-113
3549,-114
3550,-115
3551,-116
3552,-117
3553,-118
3554,-119
3555,-120
3556,-121
3557,-122
3558,-123
3559,-124
3560,-125
3561,-126
3562,-127
3563,-128
3564,-129
3565,-130
3566,-131
3567,-132
3568,-133
3569,-134
3570,-135
3571,-136
3572,-137
3573,-138
3574,-139
3575,-140
3576,-141
3577,-142
3578,-143
3579,-144
3580,-145
3581,-146
3582,-147
3583,-148
3584,-149
3585,-150
3586,-151
3587,-152
3588,-153
3589,-154
3590,-155
3591,-156
3592,-157
3593,-158
3594,-159
3595,-160
3596,-161
3597,-162
3598,-163
3599,-164
3600,-165
3601,-166
3602,-167
3603,-168
3604,-169
3605,-170
3606,-171
3607,-172
3608,-173
3609,-174
3610,-175
3611,-176
3612,-177
3613,-178
3614,-179
3615,-180
3616,-181
3617,-182
3618,-183
3619,-184
3620,-185
3621,-186
3622,-187
3623,-188
3624,-189
3625,-190
3626,-191
3627,-192
3628,-193
3629,-194
3630,-195
3631,-196
3632,-197
3633,-198
3634,-199
3635,-200
3636,-201
3637,-202
3638,-203
3639,-204
3640,-205
3641,-206
3642,-207
3643,-208
3644,-209
3645,-210
3646,-211
3647,-212
3648,-213
3649,-214
3650,-215
3651,-216
3652,-217
3653,-218
3654,-219
3655,-220
3656,-221
3657,-222
3658,-223
3659,-224
3660,-225
3661,-226
3662,-227
3663,-228
3664,-229
3665,-230
3666,-231
3667,-218
3668,-219
3669,-220
3670,-207
3671,-208
3672,-209
3673,-210
3674,-211
3675,-212
3676,-213
3677,-214
3678,-215
3679,-216
3680,-217
3681,-218
3682,-219
3683,-206
3684,-207
3685,-208
3686,-195
3687,-196
3688,-197
3689,-198
3690,-199
3691,-200
3692,-201
3693,-202
3694,-203
3695,-204
3696,-205
3697,-206
3698,-207
3699,-208
3700,-209
3701,-210
3702,-211
3703,-212
3704,-213
3705,-214
3706,-215
3707,-216
3708,-217
3709,-218
3710,-219
3711,-220
3712,-221
3713,-208
3714,-1
3715,-2
3716,11
3717,10
3718,9
3719,8
3720,7
3721,6
3722,5
3723,4
3724,3
3725,16
3726,15
3727,14
3728,13
3729,12
3730,25
3731,24
3732,23
3733,22
3734,21
3735,34
3736,33
3737,32
3738,45
3739,44
3740,43
3741,56
3742,55
3743,54
3744,67
3745,66
3746,65
3747,78
3748,77
3749,76
3750,89
3751,88
3752,87
3753,86
3754,85
3755,84
3756,83
3757,82
3758,81
3759,80
3760,79
3761,78
3762,77
3763,76
3764,75
3765,74
3766,73
3767,72
3768,71
3769,70
3770,69
3771,68
3772,67
3773,66
3774,65
3775,64
3776,63
3777,62
3778,61
3779,60
3780,59
3781,58
3782,57
3783,56
3784,55
3785,54
3786,53
3787,52
3788,51
3789,50
3790,49
3791,48
3792,47
3793,46
3794,45
3795,44
3796,43
3797,42
3798,41
3799,40
3800,39
3801,38
3802,37
3803,36
3804,35
3805,34
3806,33
3807,32
3808,31
3809,30
3810,29
3811,28
3812,27
3813,26
3814,25
3815,24
3816,23
3817,22
3818,21
3819,20
3820,19
3821,18
3822,17
3823,16
3824,15
3825,14
3826,13
3827,12
3828,11
3829,10
3830,9
3831,8
3832,7
3833,6
3834,5
3835,4
3836,3
3837,2
3838,1
3839,0
3840,-1
3841,-2
3842,-3
3843,-4
3844,-5
3845,-6
3846,-7
3847,-8
3848,-9
3849,-10
3850,-11
3851,-12
3852,-13
3853,-14
3854,-15
3855,-16
3856,-17
3857,-18
3858,-19
3859,-20
3860,-21
3861,-22
3862,-23
3863,-24
3864,-25
3865,-26
3866,-27
3867,-28
3868,-29
3869,-30
3870,-31
3871,-32
3872,-33
3873,-34
3874,-35
3875,-36
3876,-37
3877,-38
3878,-39
3879,-40
3880,-41
3881,-42
3882,-43
3883,-44
3884,-45
3885,-46
3886,-47
3887,-48
3888,-49
3889,-50
3890,-51
3891,-52
3892,-53
3893,-54
3894,-55
3895,-56
3896,-57
3897,-58
3898,-59
3899,-60
3900,-61
3901,-62
3902,-63
3903,-64
3904,-65
3905,-66
3906,-67
3907,-68
3908,-69
3909,-70
3910,-71
3911,-58
3912,-59
3913,-60
3914,-61
3915,-62
3916,-63
3917,-64
3918,-51
3919,-52
3920,-53
3921,-54
3922,-55
3923,-56
3924,-57
3925,-58
3926,-59
3927,-60
3928,-61
3929,-62
3930,-63
3931,-64
3932,-65
3933,-66
3934,-67
3935,-68
3936,-69
3937,-56
3938,-57
3939,-58
3940,-45
3941,-46
3942,-47
3943,-48
3944,-49
3945,-50
3946,-51
3947,-52
3948,-53
3949,-40
3950,-41
3951,-42
3952,-29
3953,-30
3954,-31
3955,-32
3956,-33
3957,-20
3958,-21
3959,-22
3960,-23
3961,-24
3962,-11
3963,-12
3964,-13
3965,-14
3966,-15
3967,-16
3968,-17
3969,-18
3970,-19
3971,-6
3972,-7
3973,-8
3974,-9
3975,-10
3976,3
3977,2
3978,1
3979,0
3980,-1
3981,12
3982,11
3983,10
3984,23
3985,22
3986,21
3987,34
3988,33
3989,32
3990,45
3991,44
3992,43
3993,42
3994,41
3995,54
3996,53
3997,52
3998,51
3999,50
4000,49
4001,48
4002,47
4003,46
4004,45
4005,44
4006,43
4007,42
4008,41
4009,40
4010,39
4011,38
4012,37
4013,36
4014,35
4015,34
4016,33
4017,32
4018,31
4019,30
4020,43
4021,42
4022,41
4023,40
4024,39
4025,38
4026,37
4027,36
4028,35
4029,34
4030,33
4031,32
4032,31
4033,30
4034,29
4035,28
4036,27
4037,26
4038,25
4039,24
4040,23
4041,22
4042,21
4043,34
4044,33
4045,32
4046,45
4047,44
4048,43
4049,42
4050,41
4051,40
4052,39
4053,38
4054,37
4055,36
4056,35
4057,34
4058,33
4059,32
4060,31
4061,30
4062,29
4063,28
4064,27
4065,26
4066,25
4067,24
4068,23
4069,22
4070,21
4071,20
4072,19
4073,18
4074,17
4075,16
4076,15
4077,14
4078,13
4079,12
4080,11
4081,10
4082,9
4083,8
4084,7
4085,6
4086,5
4087,4
4088,3
4089,2
4090,1
4091,0
4092,-1
4093,-2
4094,-3
4095,-4
4096,-5
4097,-6
4098,-7
4099,-8
4100,-9
4101,-10
4102,-11
4103,-12
4104,-13
4105,-14
4106,-15
4107,-16
4108,-17
4109,-18
4110,-19
4111,-20
4112,-21
4113,-22
4114,-23
4115,-24
4116,-25
4117,-26
4118,-27
4119,-28
4120,-29
4121,-30
4122,-31
4123,-32
4124,-33
4125,-34
4126,-35
4127,-36
4128,-37
4129,-38
4130,-39
4131,-40
4132,-41
4133,-42
4134,-43
4135,-44
4136,-45
4137,-46
4138,-47
4139,-48
4140,-49
4141,-50
4142,-51
4143,-52
4144,-53
4145,-54
4146,-55
4147,-56
4148,-57
4149,-58
4150,-59
4151,-60
4152,-61
4153,-62
4154,-63
4155,-64
4156,-65
4157,-66
4158,-67
4159,-68
4160,-69
4161,-70
4162,-71
4163,-72
4164,-73
4165,-74
4166,-75
4167,-76
4168,-77
4169,-78
4170,-79
4171,-80
4172,-81
4173,-82
4174,-83
4175,-84
4176,-85
4177,-86
4178,-87
4179,-88
4180,-89
4181,-90
4182,-91
4183,-92
4184,-93
4185,-94
4186,-95
4187,-96
4188,-97
4189,-98
4190,-99
4191,-100
4192,-101
4193,-102
4194,-103
4195,-104
4196,-105
4197,-106
4198,-107
4199,-108
4200,-109
4201,-110
4202,-111
4203,-112
4204,-113
4205,-114
4206,-115
4207,-116
4208,-117
4209,-118
4210,-119
4211,-120
4212,-121
4213,-122
4214,-123
4215,-124
4216,-125
4217,-126
4218,-127
4219,-128
4220,-129
4221,-130
4222,-131
4223,-132
4224,-133
4225,-134
4226,-135
4227,-136
4228,-137
4229,-138
4230,-139
4231,-140
4232,-141
4233,-142
4234,-143
4235,-144
4236,-145
4237,-146
4238,-147
4239,-148
4240,-149
4241,-150
4242,-151
4243,-152
4244,-153
4245,-154
4246,-155
4247,-156
4248,-157
4249,-158
4250,-159
4251,-160
4252,-161
4253,-162
4254,-163
4255,-164
4256,-165
4257,-166
4258,-167
4259,-168
4260,-169
4261,-170
4262,-171
4263,-172
4264,-173
4265,-174
4266,-175
4267,-176
4268,-177
4269,-178
4270,-179
4271,-180
4272,-181
4273,-182
4274,-183
4275,-184
4276,-185
4277,-186
4278,-187
4279,-188
4280,-189
4281,-190
4282,-191
4283,-192
4284,-193
4285,-194
4286,-195
4287,-196
4288,-197
4289,-198
4290,-199
4291,-200
4292,-201
4293,-202
4294,-203
4295,-204
4296,-205
4297,-206
4298,-207
4299,-208
4300,-209
4301,-210
4302,-211
4303,-212
4304,-213
4305,-214
4306,-215
4307,-216
4308,-217
4309,-218
4310,-219
4311,-220
4312,-221
4313,-222
4314,-223
4315,-224
4316,-225
4317,-226
4318,-227
4319,-228
4320,-229
4321,-216
4322,-217
4323,-218
4324,-205
4325,-206
4326,-207
4327,-208
4328,-209
4329,-210
4330,-211
4331,-212
4332,-213
4333,-214
4334,-215
4335,-216
4336,-217
4337,-218
4338,-219
4339,-220
4340,-221
4341,-222
4342,-223
4343,-224
4344,-225
4345,-226
4346,-227
4347,-214
4348,-215
4349,-216
4350,-203
4351,-204
4352,-205
4353,-206
4354,-207
4355,-208
4356,-209
4357,-210
4358,-211
4359,-212
4360,-213
4361,-214
4362,-215
4363,-216
4364,-217
4365,-218
4366,-219
4367,-220
4368,-221
4369,-222
4370,-223
4371,-224
4372,-225
4373,-212
4374,-1
4375,-2
4376,11
4377,10
4378,9
4379,22
4380,21
4381,20
4382,33
4383,32
4384,31
4385,44
4386,43
4387,42
4388,55
4389,54
4390,53
4391,66
4392,65
4393,64
4394,77
4395,76
4396,75
4397,88
4398,87
4399,86
4400,99
4401,98
4402,97
4403,96
4404,95
4405,94
4406,93
4407,92
4408,91
4409,90
4410,89
4411,88
4412,87
4413,86
4414,85
4415,84
4416,83
4417,96
4418,95
4419,94
4420,93
4421,92
4422,91
4423,90
4424,89
4425,88
4426,101
4427,100
4428,99
4429,98
4430,97
4431,96
4432,95
4433,94
4434,93
4435,92
4436,91
4437,90
4438,89
4439,88
4440,87
4441,86
4442,85
4443,84
4444,83
4445,82
4446,81
4447,80
4448,79
4449,78
4450,77
4451,76
4452,75
4453,74
4454,73
4455,72
4456,71
4457,70
4458,69
4459,68
4460,67
4461,66
4462,65
4463,64
4464,63
4465,62
4466,61
4467,60
4468,59
4469,58
4470,57
4471,56
4472,55
4473,54
4474,53
4475,52
4476,51
4477,50
4478,49
4479,48
4480,47
4481,46
4482,45
4483,44
4484,43
4485,42
4486,41
4487,40
4488,39
4489,52
4490,51
4491,50
4492,49
4493,48
4494,47
4495,46
4496,59
4497,58
4498,57
4499,56
4500,55
4501,54
4502,53
4503,52
4504,51
4505,50
4506,49
4507,48
4508,47
4509,46
4510,45
4511,44
4512,43
4513,42
4514,41
4515,40
4516,39
4517,38
4518,37
4519,36
4520,35
4521,48
4522,47
4523,46
4524,45
4525,44
4526,43
4527,42
4528,41
4529,40
4530,53
4531,52
4532,51
4533,50
4534,49
4535,48
4536,47
4537,46
4538,45
4539,44
4540,43
4541,42
4542,41
4543,54
4544,53
4545,52
4546,51
4547,50
4548,63
4549,62
4550,61
4551,60
4552,59
4553,58
4554,57
4555,56
4556,55
4557,54
4558,53
4559,52
4560,51
4561,64
4562,63
4563,62
4564,61
4565,60
4566,59
4567,58
4568,57
4569,56
4570,55
4571,54
4572,53
4573,52
4574,51
4575,50
4576,49
4577,48
4578,47
4579,46
4580,45
4581,44
4582,43
4583,42
4584,41
4585,40
4586,39
4587,38
4588,37
4589,36
4590,35
4591,34
4592,33
4593,32
4594,31
4595,30
4596,29
4597,28
4598,27
4599,26
4600,25
4601,24
4602,23
4603,22
4604,21
4605,20
4606,19
4607,18
4608,17
4609,16
4610,15
4611,14
4612,13
4613,12
4614,11
4615,10
4616,9
4617,8
4618,7
4619,6
4620,5
4621,4
4622,17
4623,16
4624,15
4625,14
4626,13
4627,26
4628,25
4629,24
4630,37
4631,36
4632,35
4633,34
4634,33
4635,32
4636,31
4637,30
4638,29
4639,28
4640,27
4641,26
4642,25
4643,24
4644,23
4645,22
4646,21
4647,20
4648,19
4649,18
4650,17
4651,16
4652,15
4653,14
4654,13
4655,12
4656,11
4657,10
4658,9
4659,8
4660,7
4661,6
4662,5
4663,4
4664,3
4665,2
4666,1
4667,0
4668,-1
4669,-2
4670,-3
4671,-4
4672,-5
4673,-6
4674,-7
4675,-8
4676,-9
4677,-10
4678,-11
4679,-12
4680,-13
4681,-14
4682,-15
4683,-16
4684,-17
4685,-18
4686,-19
4687,-20
4688,-21
4689,-22
4690,-23
4691,-24
4692,-25
4693,-26
4694,-27
4695,-28
4696,-29
4697,-30
4698,-31
4699,-32
4700,-33
4701,-34
4702,-35
4703,-36
4704,-37
4705,-38
4706,-39
4707,-40
4708,-41
4709,-42
4710,-43
4711,-44
4712,-45
4713,-46
4714,-47
4715,-48
4716,-49
4717,-50
4718,-51
4719,-52
4720,-53
4721,-54
4722,-55
4723,-56
4724,-57
4725,-58
4726,-59
4727,-60
4728,-61
4729,-62
4730,-63
4731,-64
4732,-65
4733,-66
4734,-67
4735,-68
4736,-69
4737,-70
4738,-71
4739,-72
4740,-73
4741,-74
4742,-75
4743,-76
4744,-77
4745,-78
4746,-79
4747,-80
4748,-81
4749,-82
4750,-83
4751,-84
4752,-85
4753,-86
4754,-87
4755,-88
4756,-89
4757,-90
4758,-91
4759,-92
4760,-93
4761,-94
4762,-95
4763,-96
4764,-97
4765,-98
4766,-99
4767,-100
4768,-101
4769,-102
4770,-103
4771,-104
4772,-105
4773,-106
4774,-107
4775,-108
4776,-109
4777,-110
4778,-111
4779,-112
4780,-113
4781,-114
4782,-115
4783,-116
4784,-117
4785,-118
4786,-119
4787,-120
4788,-121
4789,-122
4790,-123
4791,-124
4792,-125
4793,-126
4794,-127
4795,-128
4796,-129
4797,-130
4798,-131
4799,-132
4800,-133
4801,-134
4802,-135
4803,-136
4804,-137
4805,-138
4806,-139
4807,-140
4808,-141
4809,-142
4810,-143
4811,-144
4812,-145
4813,-146
4814,-147
4815,-148
4816,-149
4817,-150
4818,-151
4819,-152
4820,-153
4821,-154
4822,-155
4823,-156
4824,-157
4825,-158
4826,-159
4827,-160
4828,-161
4829,-162
4830,-163
4831,-164
4832,-165
4833,-166
4834,-167
4835,-168
4836,-169
4837,-170
4838,-171
4839,-172
4840,-173
4841,-174
4842,-175
4843,-176
4844,-177
4845,-178
4846,-179
4847,-180
4848,-181
4849,-182
4850,-183
4851,-184
4852,-185
4853,-186
4854,-187
4855,-188
4856,-189
4857,-190
4858,-191
4859,-192
4860,-193
4861,-194
4862,-195
4863,-196
4864,-197
4865,-198
4866,-199
4867,-200
4868,-201
4869,-202
4870,-203
4871,-204
4872,-205
4873,-206
4874,-207
4875,-208
4876,-209
4877,-210
4878,-211
4879,-212
4880,-213
4881,-214
4882,-215
4883,-216
4884,-217
4885,-218
4886,-219
4887,-206
4888,-207
4889,-208
4890,-195
4891,-196
4892,-197
4893,-198
4894,-199
4895,-200
4896,-201
4897,-202
4898,-203
4899,-204
4900,-205
4901,-206
4902,-207
4903,-208
4904,-209
4905,-210
4906,-211
4907,-212
4908,-213
4909,-214
4910,-215
4911,-202
4912,-203
4913,-204
4914,-205
4915,-206
4916,-207
4917,-208
4918,-209
4919,-210
4920,-211
4921,-212
4922,-213
4923,-214
4924,-215
4925,-216
4926,-217
4927,-218
4928,-219
4929,-220
4930,-221
4931,-222
4932,-223
4933,-224
4934,-225
4935,-226
4936,-227
4937,-228
4938,-229
4939,-230
4940,-231
4941,-232
4942,-233
4943,-234
4944,-235
4945,-236
4946,-237
4947,-238
4948,-239
4949,-240
4950,-241
4951,-242
4952,-243
4953,-244
4954,-245
4955,-246
4956,-247
4957,-248
4958,-249
4959,-250
4960,-251
4961,-252
4962,-253
4963,-254
4964,-255
4965,-256
4966,-257
4967,-258
4968,-259
4969,-260
4970,-247
4971,-248
4972,-249
4973,-250
4974,-251
4975,-252
4976,-253
4977,-254
4978,-255
4979,-256
4980,-257
4981,-258
4982,-259
4983,-260
4984,-261
4985,-262
4986,-263
4987,-264
4988,-265
4989,-266
4990,-267
4991,-268
4992,-269
4993,-270
4994,-271
4995,-272
4996,-273
4997,-274
4998,-275
4999,-276
5000,-277
5001,-278
5002,-279
5003,-266
5004,-267
5005,-268
5006,-269
5007,-270
5008,-271
5009,-272
5010,-273
5011,-274
5012,-275
5013,-276
5014,-277
5015,-278
5016,-279
5017,-280
5018,-281
5019,-282
5020,-283
5021,-284
5022,-285
5023,-286
5024,-287
5025,-288
5026,-289
5027,-290
5028,-277
5029,-278
5030,-279
5031,-280
5032,-281
5033,-282
5034,-283
5035,-284
5036,-285
5037,-286
5038,-287
5039,-288
5040,-289
5041,-290
5042,-291
5043,-292
5044,-293
5045,-294
5046,-295
5047,-296
5048,-297
5049,-298
5050,-299
5051,-300
5052,-301
5053,-302
5054,-303
5055,-304
5056,-305
5057,-306
5058,-307
5059,-308
5060,-309
5061,-310
5062,-311
5063,-312
5064,-313
5065,-314
5066,-315
5067,-316
5068,-317
5069,-318
5070,-319
5071,-320
5072,-321
5073,-322
5074,-323
5075,-310
5076,-311
5077,-312
5078,-313
5079,-314
5080,-315
5081,-316
5082,-317
5083,-318
5084,-319
5085,-320
5086,-321
5087,-322
5088,-309
5089,-310
5090,-311
5091,-298
5092,-299
5093,-300
5094,-287
5095,-288
5096,-289
5097,-276
5098,-1
5099,-2
5100,11
5101,10
5102,9
5103,8
5104,7
5105,6
5106,5
5107,4
5108,3
5109,2
5110,1
5111,0
5112,-1
5113,-2
5114,-3
5115,-4
5116,-5
5117,-6
5118,-7
5119,6
5120,5
5121,4
5122,3
5123,2
5124,1
5125,0
5126,-1
5127,-2
5128,-3
5129,-4
5130,9
5131,8
5132,7
5133,20
5134,19
5135,18
5136,31
5137,30
5138,29
5139,42
5140,41
5141,40
5142,53
5143,52
5144,51
5145,64
5146,63
5147,62
5148,75
5149,74
5150,73
5151,86
5152,85
5153,84
5154,97
5155,96
5156,95
5157,94
5158,93
5159,92
5160,91
5161,90
5162,89
5163,88
5164,87
5165,86
5166,85
5167,98
5168,97
5169,96
5170,95
5171,94
5172,93
5173,92
5174,105
5175,104
5176,103
5177,102
5178,101
5179,100
5180,99
5181,112
5182,111
5183,110
5184,109
5185,108
5186,107
5187,106
5188,105
5189,104
5190,117
5191,116
5192,115
5193,114
5194,113
5195,112
5196,111
5197,110
5198,109
5199,108
5200,107
5201,106
5202,105
5203,104
5204,103
5205,102
5206,101
5207,100
5208,99
5209,98
5210,97
5211,96
5212,95
5213,94
5214,93
5215,92
5216,91
5217,90
5218,89
5219,88
5220,87
5221,86
5222,85
5223,84
5224,83
5225,82
5226,81
5227,80
5228,79
5229,78
5230,77
5231,76
5232,75
5233,74
5234,73
5235,72
5236,71
5237,70
5238,69
5239,68
5240,67
5241,80
5242,79
5243,78
5244,91
5245,90
5246,89
5247,88
5248,87
5249,86
5250,85
5251,84
5252,83
5253,82
5254,81
5255,80
5256,79
5257,78
5258,77
5259,76
5260,75
5261,74
5262,73
5263,72
5264,71
5265,70
5266,69
5267,68
5268,67
5269,66
5270,65
5271,64
5272,63
5273,62
5274,61
5275,60
5276,59
5277,58
5278,57
5279,56
5280,55
5281,54
5282,53
5283,52
5284,51
5285,50
5286,49
5287,48
5288,47
5289,46
5290,45
5291,44
5292,43
5293,42
5294,41
5295,40
5296,39
5297,52
5298,51
5299,50
5300,49
5301,48
5302,47
5303,46
5304,45
5305,44
